"","metadata.my_sims","metadata.target_market_size","metadata.r","metadata.s","metadata.u","metadata.nm","metadata.rationality","metadata.visit_change","metadata.mean_daily_visitors","metadata.playground","metadata.tutoring","metadata.coworking","metadata.cafe","metadata.party","metadata.workshop","metadata.camp","metadata.merchandise","metadata.r.membership_cost","metadata.r.playground_credits","metadata.r.tutoring_credits","metadata.r.cowowrking_credits","metadata.r.cafe_credits","metadata.r.party_credits","metadata.r.workshop_credits","metadata.r.camp_credits","metadata.r.merchandise_credits","metadata.s.membership_cost","metadata.s.playground_credits","metadata.s.tutoring_credits","metadata.s.cowowrking_credits","metadata.s.cafe_credits","metadata.s.party_credits","metadata.s.workshop_credits","metadata.s.camp_credits","metadata.s.merchandise_credits","metadata.u.membership_cost","metadata.u.playground_credits","metadata.u.tutoring_credits","metadata.u.cowowrking_credits","metadata.u.cafe_credits","metadata.u.party_credits","metadata.u.workshop_credits","metadata.u.camp_credits","metadata.u.merchandise_credits","dxsxbar.y","dxsxbar.visit_prob","dxsxbar.visits","dxsxbar.playground_lambda","dxsxbar.tutoring_lambda","dxsxbar.coworking_lambda","dxsxbar.cafe_lambda","dxsxbar.party_lambda","dxsxbar.workshop_lambda","dxsxbar.camp_lambda","dxsxbar.merchandise_lambda","dxsxbar.spent","dxsxbar.playground_credits","dxsxbar.tutoring_credits","dxsxbar.coworking_credits","dxsxbar.cafe_credits","dxsxbar.party_credits","dxsxbar.workshop_credits","dxsxbar.camp_credits","dxsxbar.merchandise_credits","dxsxbar.savings","dxsxbar.r","dxsxbar.s","dxsxbar.u","dxsxbar.nm","dxssd.y","dxssd.visit_prob","dxssd.visits","dxssd.playground_lambda","dxssd.tutoring_lambda","dxssd.coworking_lambda","dxssd.cafe_lambda","dxssd.party_lambda","dxssd.workshop_lambda","dxssd.camp_lambda","dxssd.merchandise_lambda","dxssd.spent","dxssd.playground_credits","dxssd.tutoring_credits","dxssd.coworking_credits","dxssd.cafe_credits","dxssd.party_credits","dxssd.workshop_credits","dxssd.camp_credits","dxssd.merchandise_credits","dxssd.savings","dxssd.r","dxssd.s","dxssd.u","dxssd.nm","dxsk.y","dxsk.visit_prob","dxsk.visits","dxsk.playground_lambda","dxsk.tutoring_lambda","dxsk.coworking_lambda","dxsk.cafe_lambda","dxsk.party_lambda","dxsk.workshop_lambda","dxsk.camp_lambda","dxsk.merchandise_lambda","dxsk.spent","dxsk.playground_credits","dxsk.tutoring_credits","dxsk.coworking_credits","dxsk.cafe_credits","dxsk.party_credits","dxsk.workshop_credits","dxsk.camp_credits","dxsk.merchandise_credits","dxsk.savings","dxsk.r","dxsk.s","dxsk.u","dxsk.nm","dxssk.y","dxssk.visit_prob","dxssk.visits","dxssk.playground_lambda","dxssk.tutoring_lambda","dxssk.coworking_lambda","dxssk.cafe_lambda","dxssk.party_lambda","dxssk.workshop_lambda","dxssk.camp_lambda","dxssk.merchandise_lambda","dxssk.spent","dxssk.playground_credits","dxssk.tutoring_credits","dxssk.coworking_credits","dxssk.cafe_credits","dxssk.party_credits","dxssk.workshop_credits","dxssk.camp_credits","dxssk.merchandise_credits","dxssk.savings","dxssk.r","dxssk.s","dxssk.u","dxssk.nm","custyp.PWT","custyp.SAHP","custyp.WFHP","memtyp.nm","memtyp.r","memtyp.s","memtyp.u","vis.0","vis.1","vis.2","vis.3","vis.4","vis.5","vis.6","vis.7","vis.8","vis.9","vis.10","vis.11","vis.12","vis.13"
"176",176,18286,0.5,0.8,0.2,-0.5,1.2,1.015,65,8.63636363636364,15.9090909090909,17.5252525252525,1.36363636363636,269.69696969697,17.2727272727273,192.929292929293,3.96969696969697,15960,2409,21,2222,382,2,5,7,2,1652,189,11,33,42,0,1,1,0,1857,32,47,9,4,1,0,1,1,176,0.508417158856241,1.18254402274964,4.95225690128895,0.999993371315694,5.01959880993021,0.994858350540293,0.00136942412820808,0.00136816649426791,0.00137240400934911,0.00137747692026061,993.463369890527,139.052797470494,2.73145376989848,111.300702530058,24.0736281109244,0.170622334026031,0.3627912063874,0.533030733894783,0.170786393962594,95.0240328473403,0.062947829507485,0.114499908585963,0.0733298896766998,0.749222372229852,176,0.289717960683408,1.25354663499042,2.90456693472303,0.583902351171829,2.9211868556822,0.583523135200592,0.000799683081501174,0.00079978038668999,0.000801784165489924,0.000801008046598025,3579.71855753363,525.658793835071,8.86805125647878,472.507539955043,84.4409415875736,0.495958967725026,1.12901047410247,1.5613871929987,0.496067890533454,93.0518585129393,0.0651845053979712,0.0835151435332098,0.061094004383358,0.185025760837444,176,1.79879901875348,4.94454083709201,1.80404484003027,1.79963352800121,1.80003907186193,1.792854841035,1.79862375964775,1.79356352667146,1.79270986244902,1.79857632883653,15.9355024439611,16.9632910580721,17.274879174295,17.462839540736,16.5030724350349,10.1984655371987,14.8688660116298,15.3504201090713,10.1869636649326,2.5437922839666,4.74457163739739,2.44478464998768,2.96526275086732,2.83854840328182,176,-0.0296389983818992,1.2775183573601,0.0152697749673198,0.00108612671972691,-0.00282774098318304,0.0100981954665444,-0.0111222132013002,0.0052023673726096,-0.00201691826419185,-0.000841246103707987,3.78224613514445,3.97641849811234,3.77967373113952,4.04994540569588,3.89514666608577,2.89449403551386,3.60523806309076,3.67640389058364,2.89236908779799,0.631942229272919,1.47923839579247,0.709228974217107,0.976834774989626,-0.832973181289129,6055,6174,6057,15400,714,1309,863,6587,5916,3175,1575,700,218,77,25,11,2,0,0,0,0
"177",177,16795,1,0.1,0.5,-0.1,0.7,1.018,62,24.3939393939394,21.3636363636364,13.4848484848485,5,293.939393939394,30.4545454545455,68.1818181818182,30.2020202020202,27626,2475,17,2232,936,2,5,6,2,4434,167,4,5,53,1,0,0,0,2030,11,73,10,27,1,0,2,1,177,0.515297235849725,1.22548377493302,5.0246074920085,0.999505023440719,4.979464186371,1.00491548410572,0.00137658831480786,0.00136620582741615,0.00137842391089647,0.00136944366073225,8311.24710156041,627.584806084062,12.064337329833,563.756121500807,255.866507889253,0.881095564155999,1.30663888061923,1.94033938672224,0.709377791009229,141.131159766766,0.391284845200898,0.252667624061235,0.283740971993459,0.0723065587444088,177,0.289823265934264,1.28436083883781,2.91336054462625,0.581764074725628,2.92893333114257,0.579161598220068,0.000794294246897802,0.000796708875285364,0.000799976690224959,0.000800400163549875,11588.3341494376,1033.12565923495,22.530156531374,946.760540974536,402.323627766865,0.79219831687117,2.19685607100009,2.52773374752684,0.853872397150453,133.966709647418,0.114759242500515,0.0902912973975114,0.0529232424854126,0.0421010487045719,177,1.79704466223086,5.53446957804816,1.80050141655001,1.81124478538229,1.78589863549992,1.80434405931647,1.81324441584436,1.80542097088309,1.7942101697714,1.80071631195436,2.1351625859705,2.19808534851027,5.05966210785818,2.18627323475629,2.17318246383123,1.62251803538162,2.18039241333148,1.93117123072822,1.63029072155587,2.3444541380238,2.26483058397315,2.46110834090268,2.41433317167994,4.29213571917716,177,-0.0590871742616983,1.33324383585068,0.0054178626231152,0.00426025436870067,0.00853764850218617,-0.00937816711703689,-0.0116241612977959,0.00963667287505987,-0.00701400905014275,0.00833412679240412,1.02872086833941,1.0880391436051,1.86760716175003,1.08724663453608,1.07883026248278,0.214473120210539,1.08636162431013,0.832880615096342,0.593620673485772,0.542187976826631,0.195326450431932,0.395988188538004,0.107287328362532,1.19606221891472,5537,5703,5555,6629,4287,2831,3048,5849,5387,3057,1487,648,248,77,25,8,6,1,1,1,0
"178",178,20502,0.4,0.4,1,-0.1,1.2,1.017,33,13.6868686868687,24.5454545454545,10.4545454545455,6.27272727272727,423.232323232323,45,332.070707070707,44.0606060606061,37172,2480,20,2152,336,2,12,3,3,5106,371,12,22,57,1,1,0,1,471,39,57,29,40,0,1,3,0,178,0.500004042755816,0.579211784216174,5.00244371330119,0.994540074434719,4.96881802120315,0.999687638259485,0.00137841007104681,0.00137598984460567,0.00135780237607924,0.00137293790261827,5738.14810676268,367.922886064823,5.96618068303758,294.893345216875,55.1914136979984,0.373817188566969,1.90176568139694,0.788557213930348,0.513901082821188,62.1920093531156,0.329175327918668,0.212696834496952,0.293779854551697,0.164347983032684,178,0.288348149044607,0.826694169987799,2.9285699607759,0.586637786076142,2.91657184755649,0.586131068237948,0.000799227526292525,0.000795786773432356,0.000800170943473602,0.000795852627045478,12796.6241324628,833.056071998615,14.2604314275561,725.00355095946,112.52660140875,0.717874563502289,4.1038192488004,1.32058101751195,1.04532514457927,87.8381375894373,0.128707089947304,0.0332696462267145,0.16217232918312,0.110240128651114,178,1.80438391807581,5.61356148099809,1.78826136506529,1.78191776060704,1.79832753311676,1.78609055337746,1.7964734187685,1.80577542446542,1.79425914892494,1.8034978442778,5.14441419696186,5.17483690142866,9.12131764312528,5.28244657602068,5.05623780804297,3.81315707774023,5.18452008951714,2.16099683123206,4.54389664557004,4.04438103914364,2.0313905782353,2.72406760064424,2.45157995109106,2.68000317384334,178,-0.000933900907447851,1.56150621502545,-0.00760992841730975,0.0111668536580822,0.0136814430008679,0.0129656240419265,-0.0141908915005379,-0.00859756479627777,0.0166595142424764,-0.0150862706502758,2.01547006730361,2.02475670840617,2.63732256648854,2.06818933787647,1.9739622695215,1.5877663965096,2.02802470977327,1.07741679684191,1.80787930932284,1.25329218702553,0.197700224668434,-0.0963564895585887,0.56708801213994,0.77739302256943,6767,6884,6851,13493,2767,1823,2419,12107,5751,1970,538,113,20,3,0,0,0,0,0,0,0
"179",179,17290,0.1,0.8,0.5,-0.3,2,1.048,45,12.8787878787879,15.9090909090909,11.6666666666667,8.09090909090909,285.858585858586,18.6363636363636,250.50505050505,37.1313131313131,9596,2177,16,2313,909,2,7,5,2,3187,375,7,29,72,0,1,1,0,223,34,35,26,8,0,0,1,0,179,0.5174783323049,0.914054366685946,4.97216234058339,1.00065782171045,4.98489230068177,1.01047607363397,0.00137563149819819,0.00136675148931818,0.00136055885154659,0.00136059406427106,1798.18858918859,313.847932768985,5.96316841053683,266.394139194139,119.491003733109,0.234702139965298,1.02504337767496,1.00763447079237,0.234239444765761,81.3035917299075,0.21318459086092,0.368190008002861,0.381614290095612,0.0370111110406069,179,0.28704956288071,1.07856362101617,2.90680223765113,0.579445896031026,2.91368208441834,0.582363158540956,0.000799621172249665,0.000801466400010086,0.000798102029477816,0.000797862630842551,3095.70715082884,669.81134534051,10.8340405576434,724.676438022272,286.022972304198,0.643694919779238,2.21215750448637,1.52953063096454,0.643144381453993,88.9179309992033,0.0466441884297118,0.0553191378510185,0.0815312069429463,0.0421533695216833,179,1.82430693369673,5.08622869640879,1.79808141606836,1.8174990298284,1.80421914752029,1.80303728004296,1.79718734676001,1.79554516251415,1.79855861844826,1.79636700375941,4.78630689580182,6.2320916484081,4.95036797552848,6.66677734847279,6.55926955784032,6.65439241217923,6.26507705418958,5.53484498214643,6.67092800847578,2.58906006298285,2.3143227509198,1.98637389661217,2.25340518923194,7.17737166173359,179,-0.0772870327330721,1.37223051458076,0.0155436096405531,-0.00185394302109696,0.013339664102086,-0.0192160774566235,-0.00998751016700134,0.00306717290650754,0.0198209937855212,0.00343143699452133,1.76294197331007,2.22847769559227,1.80085782352802,2.37931033024949,2.34277971360185,2.37769034387097,2.2403141816552,1.95488227578639,2.38116444175887,0.731661517512655,0.228275627258744,-0.119223011104121,0.214615582982298,1.96254738869952,5789,5751,5750,8089,2007,3509,3685,7734,5509,2537,1012,344,120,29,5,0,0,0,0,0,0
"180",180,21388,0.2,0.5,0.5,-0.3,1.2,1.029,76,21.969696969697,25,22.3737373737374,5.81818181818182,370.707070707071,16.3636363636364,279.292929292929,40.1010101010101,35758,2495,18,2409,200,2,12,3,2,5682,298,1,5,76,0,1,1,0,2451,38,59,24,10,1,1,1,0,180,0.51510517991069,1.1879558631008,4.99445549567113,1.00340226654047,5.0083262019862,1.00461223418022,0.00137404102692537,0.00137651108801235,0.00136342972730551,0.00136237131454011,4002.64676737451,209.803247077092,6.35968767533196,170.132013986886,28.4711903021235,0.315971572844586,1.24088273798392,0.584299607256406,0.146250233775949,161.55596785132,0.0956963230060425,0.263495758319356,0.226749719389003,0.414058199285598,180,0.290221089199527,1.27377410254581,2.92192736735161,0.583356607609258,2.90065691076609,0.584915989469201,0.000797730969909287,0.000795503154413093,0.000801160319183726,0.000797787170100022,9174.98606011144,613.288928212053,15.9612202498406,604.04152676039,53.5620467513226,0.601997272326809,3.05540989509735,0.825466901326864,0.520695701083731,155.460349554688,0.0620693327516273,0.0666355532278247,0.0684965586177738,0.120233809560068,180,1.79621023153998,5.151265293419,1.79327659751915,1.79917593670874,1.81049624849679,1.79081605654191,1.80304399652745,1.80802019293097,1.79405408979329,1.80459276669221,10.4928989282277,11.4789062722769,8.20859547830465,11.8523873819172,6.71714733524372,4.81885048947952,11.2381228186762,5.52501603876937,11.754086085429,2.32614297707558,2.63569109012729,2.70884249276657,2.32302817429912,2.3970189128554,180,-0.0718404780629556,1.32484506343757,0.0011868497011997,-0.0105271942195494,-0.00820452142685386,-0.0131788935452246,-0.00519082926271527,-0.0113429262183254,0.00500241248659487,0.0176839053226045,2.97474899228026,3.1979085008779,2.55926788804991,3.29030780267206,2.12544231632232,1.74028235781504,3.14897390351719,1.67890905789952,3.27911233841504,0.536183074375933,0.774158283802007,0.500966536792453,0.160527373268217,0.12251516798781,7134,6956,7298,13444,1348,3506,3090,7781,6799,3733,1846,773,303,94,41,15,3,0,0,0,0
"181",181,22569,0.6,0.3,0.9,-0.3,2,1.019,32,17.5252525252525,37.7272727272727,17.9292929292929,3.45454545454545,136.363636363636,15.4545454545455,298.484848484848,12.8787878787879,32222,2313,5,2439,409,1,9,1,4,7217,87,9,31,78,1,0,0,1,198,34,78,19,7,1,1,0,0,181,0.49920537518875,0.517878505915193,4.9817864944809,1.00306534707704,4.97225343962018,1.00333209358864,0.00136888757538855,0.00137940710431647,0.00137718769093967,0.00136705563970627,5107.19521190012,303.073745116547,4.85179187864287,316.019071480457,63.1149968379797,0.333732110416944,1.30245026363596,0.134653728565732,0.647525366653374,81.8084419900185,0.341385183608867,0.294577225694996,0.228995122005052,0.135042468691085,181,0.287521687385424,0.781210919557477,2.9086871678533,0.582891583873318,2.91128582247683,0.582589007993516,0.000800082416860689,0.000796636986047163,0.000799514558407407,0.000796362693954719,10908.2243650618,760.014761073454,16.1962592008833,799.047888202819,136.970200137393,0.471555767179873,3.05036793316289,0.34136090154697,1.35780373944393,122.517366591302,0.0534062614179078,0.0428086373612094,0.0216907483445169,0.0328440549476482,181,1.81472792786831,6.02763944420612,1.80502523259294,1.80530028162266,1.81110997415113,1.80736555345309,1.79582538515555,1.80947593694815,1.80564354562487,1.79632512925431,5.15287054591836,5.601049783935,16.9275753788777,5.60610785787622,5.2852072357673,1.49731308020496,5.48839332955508,5.58206282990858,5.04258720961664,3.58652965096329,2.62434979851264,2.08874193281236,2.10144348386325,2.63440633848975,181,0.00594704861640704,1.66568934852191,0.0158261312036787,-0.00496187977535392,0.00761058595417574,0.00539823602967987,0.000501782388839467,-0.0149454608202371,-0.0170494114477676,0.00725695766151523,1.98369525602877,2.14245998766048,3.8632437938934,2.14391881926411,2.02898828720613,0.705157413240033,2.10409481367826,2.14043308304915,1.9459819869513,1.28850445963101,0.212069389519672,0.0874945976000422,-0.0174322629671463,0.437434278806722,7635,7407,7527,15276,2929,2388,1976,14066,6050,1852,489,95,15,2,0,0,0,0,0,0,0
"182",182,14184,0.6,0.9,0.8,-0.5,1.3,1.049,72,23.989898989899,47.7272727272727,6.01010101010101,3.27272727272727,491.919191919192,38.6363636363636,96.969696969697,47.5252525252525,23030,2303,12,2051,345,1,2,2,2,7697,167,7,13,76,0,1,1,1,2475,27,71,22,27,0,0,0,0,182,0.535674256177754,1.56070219966159,4.95588285562905,0.995432326650601,4.9904857942083,1.00599765278276,0.00136382249587173,0.00135655670504893,0.00136786121418623,0.00136802510420479,8366.90308399847,615.499185310522,9.4550261498231,558.45651381269,113.859502384249,0.27580372250423,0.759306260575296,0.759165256627186,0.759447264523407,144.44711853447,0.356448797392848,0.28064055303944,0.249949060063356,0.112961589504356,182,0.289114170227655,1.53259574181376,2.91529158678257,0.58049966242876,2.91249045766183,0.5825583480474,0.000795989308351984,0.000801800763803321,0.000799660525948827,0.000800793403476946,9428.62566614488,968.521434291154,20.1426927684301,901.084817022565,142.960369983841,0.446934124826298,0.856571314491177,0.856531677525531,0.856610926410908,126.57948305283,0.0408361299444661,0.0277290661414908,0.0475685898280635,0.0525532247267435,182,1.83998052256623,5.26836786127133,1.79873633050687,1.7989487677987,1.79920174017148,1.80228307855774,1.80568950861217,1.79679235246832,1.7919427891475,1.79033118928076,1.83020357554679,2.03018906097022,7.77435258785005,2.00748432287352,1.94100619957776,2.00660799266097,1.53262635321881,1.53296075877688,1.53229218960672,2.71281956629087,2.32542935635231,2.46295426491832,2.57332756815324,3.88119313104896,182,-0.172723238609034,1.32576005791427,0.028980410400324,0.00895225735400553,-0.00609692925256074,-0.0129549306404628,0.0126658475254135,0.0197650952802415,0.00238294765829475,0.00777178097961169,0.748637910934904,1.0059621233496,2.47831305197776,1.00303841109592,0.897327297529708,1.00319245617129,0.482139685365951,0.482437066728384,0.481842331269175,0.554066812995859,0.121127202591361,0.00404506154961147,0.208673634244174,0.958007197550028,4735,4682,4767,5013,3727,2857,2587,3900,4400,2767,1554,823,401,215,74,27,15,4,3,1,0
"183",183,21302,0.4,0.8,1,-0.5,0.7,1.005,44,24.1919191919192,6.36363636363636,24.3939393939394,3.09090909090909,120.20202020202,27.7272727272727,216.919191919192,18.3232323232323,35758,2005,18,2333,827,1,4,8,2,3475,215,8,12,88,0,0,1,0,2376,28,56,31,44,1,0,4,0,183,0.499370386193744,0.734672800675993,4.96633312753865,1.00065437019714,4.98101378065701,0.999597894255673,0.00137999750229871,0.00137212349442727,0.00137496208660663,0.00136528618978656,5239.07150416948,242.760312257871,9.8305920912249,259.995651283277,120.805122865117,0.270491033705755,0.472443901981035,1.75565674584546,0.235564735705568,121.607999533406,0.246917107712692,0.425469353736673,0.304797498796361,0.0228160397542747,183,0.288602422183051,0.948274228017169,2.90929010197758,0.580304849720793,2.91333485413968,0.583649243619787,0.000797792170855096,0.000796650329455587,0.000799563428354389,0.000801111180338883,11251.7038534212,610.794341466561,17.7808293925515,708.765078927728,259.435028545345,0.444223927844869,1.29098822867059,2.66558741076101,0.644715626724108,153.789984900121,0.0905740257061288,0.157647279297744,0.0639578767298988,0.0286342546014103,183,1.79213288605679,5.5672032321926,1.8061062266601,1.8151140485709,1.80129466548374,1.79968590641091,1.80520476929948,1.8029586555533,1.8079201368941,1.78731350291893,6.41840465917116,6.6001151612408,4.60534241933933,6.66093762167958,6.3985460411951,2.06776528598812,6.60054319448048,3.72854976165174,6.62374231036772,2.98224602251293,2.2205398108326,2.06165323386368,2.33438817892862,9.87637011634929,183,0.00306470826411934,1.47730434117286,0.0173419358211839,-0.00672606258737718,0.0033904841331787,0.0101373948619984,-0.0181412116420489,-0.0111719496176809,-0.00692843583806087,-0.0142175673217854,2.29950398255374,2.35192672540037,1.77995927716978,2.37523051331799,2.2928370712846,1.03325452706005,2.36638004062433,1.4517187929608,2.37127610065372,1.001201070692,0.219414426884827,0.183606507458182,-0.397410268765466,2.43155768896138,7100,6986,7216,11264,2501,4305,3232,11035,6469,2625,853,251,52,11,6,0,0,0,0,0,0
"184",184,21180,0.2,0.8,0.3,-0.4,1.7,1.026,21,18.1313131313131,29.5454545454545,9.24242424242424,5.18181818181818,124.242424242424,42.7272727272727,264.89898989899,10.8989898989899,9596,2222,11,2500,564,1,9,6,3,5298,276,9,11,36,1,0,1,0,842,32,88,12,16,1,1,3,0,184,0.501460982542966,0.36109537299339,4.99748190116462,0.998831563987371,4.98657967779781,1.00155950439237,0.00137770659366375,0.00136917312360675,0.00137286429692033,0.00136956902644357,745.633803092302,94.4706565179653,3.00144218387844,94.4297879646322,24.0204094772083,0.153399433427762,0.387252124645892,0.430878186968839,0.114730878186969,49.636813841913,0.119966860987325,0.219410543527933,0.140953576267289,0.519669019217453,184,0.289698262655473,0.627912923402685,2.91926166372465,0.584794302856223,2.90586230064839,0.581991492554451,0.000798703000129364,0.000795133015379736,0.0008026610969873,0.000800765102359611,2222.82274911387,407.804380654333,13.6912269459361,472.39989551747,107.00372122795,0.360380603219938,1.72845902927341,1.28511962307678,0.575365179891134,89.4895640524178,0.0557871963047689,0.0366848005269161,0.053394278389143,0.1164495654707,184,1.79809739595156,6.85825071868222,1.8030794565506,1.78295730442329,1.81203936493159,1.80496062328285,1.80303907472107,1.81288919351902,1.78664322025609,1.79369327418371,10.7147349071502,23.5624979260011,30.8957426254276,24.1793294651618,23.8861029833907,4.70012348042071,23.5531767686397,14.1786821624363,24.1879125075001,5.1421427799798,2.26420109101097,2.36389935461173,2.10970694910707,2.22023884111084,184,-0.0139228461521738,1.86495693500141,0.0110558800502243,0.000212883124472293,0.00631982409961504,-0.00190032598888271,-0.0137194436736809,-0.000662095525193693,-0.00844927919160946,0.00740405302289644,2.94569471884364,4.71050521875293,5.30006741104894,4.81348562844335,4.76811900948259,1.92343427450874,4.7173571075796,3.42946886209478,4.8150418747606,1.73631490328126,0.518537392627108,-0.193471761447737,0.390270967110068,-0.0229660722068405,7161,6978,7041,18219,741,1381,839,15006,4922,1063,159,27,3,0,0,0,0,0,0,0,0
"185",185,19710,0.5,0.8,0.1,-0.5,1.8,1.029,53,15.3030303030303,17.2727272727273,20.1515151515151,2,245.454545454545,21.8181818181818,288.888888888889,9.41414141414142,9949,2182,6,2288,282,2,2,5,2,8177,225,11,8,93,0,1,1,1,1238,37,65,21,37,0,0,1,0,185,0.509671777646334,0.930492135971588,5.00346437484946,1.01057556795761,5.01487733755618,1.00300724136341,0.00136704787566946,0.00136813321317398,0.00137235521818829,0.00137170935110928,4141.69320449549,556.982279415156,6.65472994788063,543.82054948265,91.1159817351598,0.50025367833587,0.690106544901065,1.54510400811771,0.690106544901065,109.80483987516,0.450506847242297,0.335021471213349,0.186887158236226,0.0275845233081286,185,0.290273675878049,1.09205810698909,2.90693823559512,0.583637606584484,2.91718198861487,0.584296567684014,0.00079622447223107,0.000798677590358693,0.000801029728691084,0.00079824434802222,4486.01755576318,903.512812506614,16.0706307835808,940.32021050244,114.170151640369,0.866193789248202,0.844953525232553,2.03948295329187,0.845073613816316,121.185794181174,0.17499039004979,0.099427007231729,0.0657883882099102,0.0342529525075137,185,1.79261736987571,5.20220170610905,1.80322081518944,1.80132136269609,1.79420976952452,1.79801688359586,1.80245671807317,1.80667614435292,1.78907755608024,1.79999418614816,1.16269393881461,2.3262167730408,9.82710037173702,2.34675121849841,2.0663834045512,2.3315304657629,1.69685749629211,2.21103837853736,1.69652044477769,2.58045906262421,2.09751040356528,2.26281736759182,2.41485207753646,7.19058945108613,185,-0.0345370959401314,1.37148738770224,0.00308504112889181,-0.0349915209102959,-0.0112142650585801,-0.00677423610399924,0.00178580665473472,0.00765007344006732,-0.00802207525275504,-0.00690348858533295,0.277672951157126,1.14112926995645,2.82900520428927,1.15693191254016,0.890302563618928,1.15383179354081,0.635846109127792,1.01211432974486,0.635887703052398,0.757067648384615,0.116227549347425,-0.088643734371067,0.165054075611036,1.95525481711217,6573,6396,6741,9029,4912,3722,2047,8749,6181,3012,1166,433,122,37,8,1,1,0,0,0,0
"186",186,20663,0.4,0.2,0.4,-0.4,0.5,1.025,64,12.4747474747475,7.72727272727273,10.4545454545455,9.90909090909091,225.252525252525,8.63636363636364,221.717171717172,42.5757575757576,8535,2394,5,2293,627,2,3,4,3,6641,138,0,7,33,0,1,0,1,644,32,21,34,45,1,1,3,0,186,0.513318314021355,1.05023471906306,4.99658541569203,1.00063696540491,4.95821594935954,0.994972226255196,0.00136936412364863,0.00137465034922538,0.00137839503803019,0.00137640483503879,2028.14470309248,226.500500333148,1.88380196486473,208.776772711874,65.5471439947557,0.319605091225863,0.593282679185017,0.774137346948652,0.458307119004985,78.9408580310192,0.135365222391484,0.2679944839675,0.192255212795512,0.404385080845505,186,0.292469511732009,1.17053028416324,2.91914278809566,0.583321411828589,2.91984724746086,0.582505970889326,0.000801753289391953,0.000797936232247841,0.000796011460037623,0.000796068718318289,3244.24527092762,668.707983238413,5.19679802748735,649.650636009863,176.245758272928,0.634385887562619,0.891835531056641,1.44677617845051,0.895731161330406,80.9513370223046,0.067154056224237,0.121160559968388,0.0537491358677168,0.217918838123326,186,1.77812322620183,4.84941305155413,1.79152366498617,1.80793837307103,1.79629726996788,1.80732247087788,1.79162462555674,1.79326768201092,1.80550875939502,1.81322827829702,2.30075827782733,8.89949541820323,10.1246201534065,8.93636055383626,8.81486305550087,4.78141813470155,5.02716901131566,3.10434055722558,6.0610281617712,2.53206213844356,1.84307571379536,2.07770533456559,2.52091972757986,1.94942358807829,186,-0.0585327924937676,1.29463097637874,0.00306954853558389,-0.00307846845123325,0.0217019853910551,0.00559916711102948,0.00718375083953845,-0.00734209471031266,-0.0111643617989352,-0.0140034223736512,1.07441220088744,2.80496847827723,2.88107522731916,2.81524223877506,2.78094321425972,1.7861369963975,1.67059752691514,1.39743838238992,2.05250217158916,0.647780995348973,0.137120914199052,0.109087970134712,-0.0490339771367518,0.272693027096761,6963,6741,6959,13340,1678,3274,2371,8334,6563,3395,1501,602,192,58,16,1,1,0,0,0,0
"187",187,18762,0.7,0.6,0.6,-0.2,1.8,1.038,71,15.5050505050505,41.8181818181818,15.9090909090909,8.63636363636364,451.515151515152,23.1818181818182,452.020202020202,44.5555555555556,19495,2157,0,2449,473,2,9,5,2,2707,62,8,17,95,1,0,0,0,2401,34,58,22,48,1,1,1,1,187,0.520357828572038,1.2550900756849,4.96316969933855,1.00963477650398,5.00247652949924,0.994609779707317,0.00135570888798412,0.0013578771419233,0.00137544442383866,0.00137896820524049,3409.58044252352,266.892804497378,6.06285431869058,300.484586834123,84.4386283687531,0.658458586504637,1.32672422982624,0.819742031766336,0.439665280886899,138.209086925109,0.175024842199374,0.294434244765294,0.259254950363144,0.271285962672189,187,0.288734718037777,1.30415602022858,2.90960443216439,0.584169719757991,2.91383597239548,0.583814164619159,0.000797743820113097,0.000791683704280296,0.000801461251072112,0.000799967913392298,6217.15039718383,689.701353717819,15.6105898239601,786.386601716181,148.006469680469,0.691284640008078,2.94703146036779,1.63662911209722,0.706341296151592,127.434225824042,0.0465517940650204,0.0485216489288158,0.0948234514166036,0.160970942437318,187,1.80204304814985,4.92155278401229,1.80583631317796,1.79831941316201,1.80300608457768,1.79608984957456,1.79666629867887,1.82076909424701,1.79240601226621,1.80398603786037,5.65403938330059,6.07124582007379,9.51766758206228,6.07709684569032,5.47885886908325,2.20359213549369,5.84922687946209,5.42914187345695,3.18428012106146,2.76628655715117,2.57097915902468,3.55199863445893,2.26922101155099,2.53499425003178,187,-0.0905341169451653,1.27894424393988,0.0115450138503973,-0.0278210127332445,-0.00286838806201258,0.00800285292170705,0.0234382108056289,0.0273640173556856,-0.00289343369842997,-0.021910170798902,2.0895223209487,2.24897591933746,2.8214943382838,2.25070561024539,2.02462991338599,0.568841472617269,2.17251972025344,2.02243577473795,1.28895202087967,0.550774560104008,0.227543985013648,-0.924944617306166,0.146915381309554,0.639043716119,6093,6274,6395,9779,2126,3656,3201,6376,6074,3394,1678,778,302,109,35,13,3,0,0,0,0
